#flickr_photo_id	category	beauty_scores	downloaded
258911735	nature	4,3,3,3,2,3,4,4,3,3,4,4,4,4,4	False
4855295240	animals	3,4,4,3,4	True
5684595639	animals	4,5,5,4,5,4,4	True
4691577823	animals	3,3,3,3,3	True
2096211455	animals	2,3,2,5,4	True
2660799652	animals	4,3,4,4,3	True
2599734454	urban	5,3,3,3,3,4,4	True
871979719	animals	2,2,2,3,2,2	True
6050472040	nature	3,3,3,3,3,3,3,3,3,2	True
8149126460	nature	3,3,3,3,3	True
6741434167	nature	3,4,3,3,3	True
6088032527	nature	4,3,5,4,3	True
6048135065	urban	4,3,3,2,4	True
5029314270	nature	3,3,3,3,3	True
5346878337	people	3,4,3,3,4	True
5188111784	urban	3,3,3,3,3,4,3,3,3,3	True
3591972947	urban	5,3,3,3,3	True
4259933727	nature	3,3,3,3,4	True
3947671046	urban	3,4,3,2,2	True
6090257925	animals	3,4,4,3,2	True
3901219889	nature	3,3,3,3,3	True
4362739811	nature	4,4,4,4,3	True
7117723263	people	3,2,2,2,3	True
2219774958	nature	4,5,5,5,5	True
5994116780	people	4,4,4,4,4,3,4,5,3,4	True
5456878980	nature	4,3,3,3,3	True
117178544	people	3,3,3,3,3	True
13205125	animals	2,2,2,3,2	True
6107292337	people	3,3,3,3,3	True
129202009	nature	3,2,3,3,4	True
8375706364	people	5,4,4,4,4	True
7793578246	people	4,3,4,3,4	False
1199577071	nature	3,3,4,3,5	True
8427643444	animals	4,4,4,4,4,4,4	True
4161320816	people	2,2,2,3,2	True
4749085282	nature	3,3,2,3,3	True
1649747342	people	1,2,2,2,2	True
3601493412	people	4,4,3,3,4,4,3,4,3,3	True
31428688	animals	3,3,3,4,4	True
2050011317	animals	3,3,2,2,2	True
4724019491	urban	3,3,3,3,3	True
3753038139	nature	3,3,4,4,3	True
2189415425	animals	3,3,3,3,3	True
2702998679	nature	3,3,3,3,4	True
5929954616	animals	4,3,3,3,3	True
8144628767	urban	3,4,4,5,3	True
8086865489	people	4,4,4,4,4	True
8469355180	people	3,3,3,3,3	True
8336285353	people	2,4,2,4,5	True
4537436620	nature	3,2,2,3,3	True
6296912670	people	3,4,4,3,3	True
5174052474	nature	3,3,4,3,4	True
122050933	people	1,1,1,2,2,1,1,1,2,1	True
177123223	urban	4,5,5,4,4,4,4,4,4,4	True
5617669369	urban	3,4,4,4,4	True
4600546375	animals	3,4,3,3,3	True
3925246064	urban	3,3,3,3,3	True
3580463307	urban	3,3,3,3,3	True
2077956449	people	3,2,3,3,3	True
5158194311	animals	4,3,3,3,3,2,3,3,2,4	True
8127535924	people	4,5,4,4,4	True
364429984	urban	3,3,3,3,3	True
5454527607	animals	4,4,4,5,4,3,4,4,5,5	True
5686680546	people	1,2,3,1,3	True
6351705417	urban	3,3,3,4,3,3,3,3,4,3,3	True
2907520128	animals	4,5,3,4,3	True
3939582718	nature	2,4,2,3,2	True
7867680146	nature	4,3,3,3,3	True
5245297273	urban	3,3,4,4,3	True
4582151499	urban	3,3,4,4,3,4,3,4,4,4	True
4782567841	animals	3,3,3,3,3	True
4444291348	animals	4,4,2,5,4	True
3475579719	people	1,2,2,2,2	True
2718566202	urban	3,3,3,3,3	True
7563562268	urban	4,3,3,4,3,4,4,4,4,4	True
6673933945	people	3,3,3,3,3,3,3,3,3,3	True
809996183	animals	3,3,3,3,2	True
4130791334	urban	4,4,4,3,3	True
2615231317	animals	3,4,3,4,4	True
3918960262	nature	4,4,3,4,3,3,3,4,3,3	True
256746151	nature	3,3,3,3,3	True
3690624416	urban	3,3,3,5,4	False
8232393344	animals	3,3,3,3,4	True
2926788925	animals	3,3,4,3,3,3,3,4,4,3,3	True
7067417037	urban	4,3,3,4,3,3,4	True
5560379797	urban	3,3,3,3,3,3,4,3,3,3	True
7029147515	urban	3,3,3,4,3	True
8058482541	people	4,4,4,4,5,3,2,4,4,3	True
2208770170	nature	3,3,3,3,2	True
758807529	people	4,4,4,3,3	False
8095146720	nature	2,2,2,2,2	True
2957991303	nature	3,3,3,4,3	True
3832217039	people	4,4,3,4,4	True
6298202026	people	4,3,3,4,4	True
6824412115	urban	4,4,4,4,4,4	True
180901746	nature	3,3,3,3,3	True
8392915643	urban	2,1,2,2,1	True
7378750294	urban	3,3,3,3,3,2,3,3,3,4	True
2576889850	urban	3,3,3,3,4,3,3,3,3,3,3,3	True
5511210350	nature	3,3,3,4,4	True
4990996683	animals	3,4,4,4,3	True
8099857428	people	3,2,3,2,2	True
2116342691	people	3,3,3,3,3	True
1137307845	urban	4,3,5,4,4,3	True
8452016643	people	3,4,4,3,4,3,3,4,3,3	True
2459724341	people	3,3,4,3,4	True
6186312668	nature	4,3,3,2,3	True
5366606047	people	3,3,3,4,3	True
616570941	animals	3,3,3,3,4	True
7330496202	animals	4,4,4,4,5	True
2200306032	animals	3,4,4,3,4	True
1083584475	animals	4,3,3,4,3	True
7542485118	urban	3,4,3,3,4	True
8160436960	urban	4,3,3,3,3	True
2207257172	urban	4,3,3,4,3,3,2,4,3,4,3	True
7551097136	people	4,4,4,4,5	True
869942883	urban	4,4,4,4,5	True
529762012	animals	3,2,3,3,3	True
6544242841	people	5,4,4,5,4,4,5,5,4,3	True
8343328161	animals	4,3,4,4,3	True
45390395	nature	3,3,3,3,3,3	True
4208666827	people	3,3,4,3,2	True
7718650108	urban	3,3,4,3,3	True
6887954524	people	3,3,3,3,3	True
7389868738	nature	3,3,3,4,3	True
2447322	nature	4,3,3,3,4,4,3,4,4,4,4,4,4,4,4	True
4676155491	animals	4,4,3,4,4	True
7354999812	urban	4,4,3,4,3,2	True
2960385155	urban	3,3,4,3,4	False
6296598333	animals	4,3,3,4,4,4,4	True
1396963096	urban	3,3,3,3,3,2	True
5017593954	animals	3,3,4,3,3,3,3,3,3,3	True
5883323407	nature	4,4,3,4,4	True
2850801661	animals	3,4,4,3,4	True
141735011	urban	3,2,3,3,3,3,3,3,3,2,2	True
6016034265	nature	3,2,3,4,3	True
6119834470	people	3,4,3,3,3	True
8252523535	nature	5,4,3,4,3,4,3,4,4,4,4,4,4,4,3	False
5603116732	animals	3,3,3,3,3	True
2996332827	nature	3,3,3,3,2	True
4730826279	nature	3,3,3,3,3,3,3,3,4,4	True
16946768	nature	3,3,2,5,3,4,3,4,4,3	True
7710637564	nature	3,3,4,2,3,3,3,4,4,3	True
165292659	nature	3,3,3,4,4	True
1281000602	animals	3,3,3,3,3	True
3532340427	urban	4,5,5,4,5,4,5,5,4,4	True
8255517509	animals	5,5,5,5,5,5,5,4,4,5	True
1397402189	urban	3,3,3,3,3	True
454776951	urban	4,3,3,3,2,3,3,4,3,3	True
2858084416	nature	3,4,3,3,3	True
3849197565	nature	3,3,3,4,3	True
6241252819	people	4,3,3,3,4	False
3482263600	nature	3,4,3,3,3	True
8444956998	urban	4,2,4,4,3,3,5,1,4,4	True
508156863	animals	3,3,3,4,3,3	True
5534313899	people	4,4,4,4,4	True
7819847754	urban	3,3,4,3,3	True
6928886432	people	3,4,3,3,4	True
2120611255	urban	3,3,3,3,3	True
4043050777	people	3,3,3,3,3	True
6228308778	people	3,3,3,5,3	True
2167578885	urban	3,3,3,4,3,3	True
8095707316	nature	3,3,4,4,4	True
8521832442	nature	3,3,3,3,4	True
8197665237	nature	4,3,4,3,3	True
8234858279	people	4,4,4,4,4	True
4643335188	animals	4,3,4,5,4	True
2195589876	nature	3,4,3,4,4	True
4402019	urban	4,5,4,4,4,3,3,4,4,4	True
3845891691	animals	4,3,4,3,4,4,4,4,4,4	True
5998081596	people	4,3,2,4,4,3,3,3,4,4	True
6027500667	animals	4,5,4,4,4	True
3838679621	animals	4,3,5,4,3	True
6228536688	nature	3,3,3,3,3	True
3413768741	urban	3,3,3,3,4	True
6483178991	people	4,3,4,3,4	True
4529625597	nature	4,3,3,3,3	True
3317466278	animals	3,4,3,3,4,3,3,3,4,3	True
3148850650	urban	4,5,4,5,3	True
5592064084	nature	4,3,3,3,3	False
2384705869	animals	3,4,4,3,3	True
2699879007	animals	4,4,4,4,4	True
7602398110	urban	3,3,2,3,3	True
8541012124	people	3,3,3,2,3	True
7134590345	people	3,4,4,3,4,2,2,3,4,3	True
8067218284	animals	5,4,4,4,4,5,4	True
5791660477	animals	3,4,5,4,4,5	True
6060763432	people	3,3,3,3,3	True
6196571339	people	3,3,3,3,3	True
426379036	animals	3,4,3,3,3	True
2820233012	urban	4,5,5,5,5	True
8047906403	people	3,3,3,3,3	True
4292173289	urban	4,5,3,5,4	True
7092793283	people	4,3,3,4,3	True
5820855433	nature	3,3,4,4,3	True
7260817042	urban	3,3,3,3,4,3,3,4,4,3,3,5,3,5,4,3,3	True
285064349	people	4,4,4,5,4	True
8009759829	nature	4,4,3,3,3	True
7760826182	urban	3,3,3,3,3	True
3099341087	urban	3,3,4,3,3	True
7559105244	urban	4,3,3,4,4	True
7745750774	urban	3,3,3,3,3	True
5628159284	people	3,3,3,2,2	True
2719448778	animals	4,4,5,5,4	True
2662952784	urban	3,3,3,4,3	True
7567105038	animals	4,3,3,3,4	True
128188675	animals	3,3,4,3,3	True
4136660767	nature	3,4,3,4,3	True
4357415416	animals	4,3,4,5,3	True
2664277432	animals	3,3,3,2,3,2	True
4562937437	nature	3,3,4,3,3	True
2936312374	urban	3,2,2,3,2,3	False
5766030138	animals	3,3,3,3,3	True
7590828800	animals	3,3,3,4,3	True
8061847052	people	3,2,3,3,3	True
6371285287	animals	4,4,3,4,4	True
4212380812	animals	3,3,3,4,3	True
7824505898	people	3,3,3,2,2	True
3884213042	nature	3,3,3,3,3	True
1066219579	nature	3,3,3,3,3	True
422892014	people	4,4,4,4,5	True
7104218829	people	3,2,2,2,2	True
6968559179	people	4,3,4,3,3	True
6079201853	people	3,3,3,3,3	True
6197223257	nature	3,3,3,2,2	True
2434332165	people	4,3,4,3,3,3,3,3,3,3	True
3582089692	animals	3,3,3,4,3	True
356935764	urban	3,3,3,4,3,5	True
156310323	nature	3,4,3,3,3	True
3340937099	people	4,3,4,5,3	True
2859898521	people	4,4,4,4,4	True
3835525420	animals	4,5,5,4,4	True
7710377314	people	3,3,3,3,2	True
2276486205	nature	3,3,2,3,3	True
4319947708	animals	5,4,4,5,4,3	True
2663548712	urban	3,3,4,3,3	True
2695510490	urban	3,4,3,3,3	True
4201300953	urban	4,4,5,5,4	True
5518186835	people	3,4,4,4,4,4,3,4,3,3	True
4155050920	nature	3,3,3,3,3	True
7170190737	animals	5,4,5,4,3,4	True
3445465816	nature	3,3,3,3,2	True
25537127	nature	3,3,3,3,2	True
1799987523	animals	5,3,3,3,3,4,4,3,3,3,4	True
6750599925	people	4,4,4,3,5,3,3,3,3,3	False
3476910675	people	3,3,4,3,4	True
5703554253	animals	4,4,5,3,5	True
8535874227	people	3,3,3,3,3	True
2906341548	animals	3,2,2,2,2	True
5777582713	urban	3,3,3,3,3	True
7175184198	people	4,3,3,3,3	True
3701324302	nature	3,3,2,3,3	True
4916827531	animals	3,3,4,3,3,3,4	True
7460363008	people	4,3,3,4,4	True
3506660624	nature	2,4,2,4,4	True
34798956	nature	4,3,3,4,3	True
2944268147	nature	4,3,3,3,3,3,3,4,3,3	True
6243571495	nature	4,4,4,4,4,4,3,3,4,4	True
7508112422	nature	3,3,3,3,3	True
6964332675	people	2,3,4,4,4	True
6676893881	urban	3,5,3,5,4	True
4563792085	nature	3,4,3,3,4	True
7303552912	urban	3,3,5,3,4,3,3,3,4,3	True
8075655037	animals	5,5,5,5,5,5,4,4,4,5	True
5616606348	animals	4,4,4,4,4	True
2902843865	people	4,3,4,4,3	True
5321679238	nature	3,3,3,3,3	True
6797003718	people	5,3,4,4,4	True
7275377034	people	3,4,3,3,3	True
8271767307	animals	4,4,4,4,4	True
8455071459	people	4,2,3,3,3	True
1252386468	urban	3,3,3,3,3,3,3,3,3,3	True
8081019211	nature	2,3,3,4,3	True
2616575193	people	4,3,4,3,3	True
4117950421	urban	2,3,3,2,3	True
7164661688	nature	3,3,3,3,3	True
7250144092	nature	3,3,3,4,4	True
2268932626	urban	3,3,3,4,2,3	True
185126151	animals	3,2,2,2,2	True
6449948049	people	3,4,4,4,4	True
180168241	nature	1,2,4,2,2	True
6430957147	people	3,3,3,2,3	True
8021267301	people	4,4,3,4,4	True
5676425019	people	3,5,3,2,3	True
2837175584	nature	3,2,3,2,3	True
1142778346	animals	4,3,4,4,4	False
6279232384	nature	3,3,3,3,3	True
40031775	animals	3,4,4,4,4	True
3583412993	animals	4,3,3,2,3,3,3,3,3,3	True
5591419347	urban	4,2,5,4,3	True
2787128938	animals	4,3,3,3,2	True
7028567829	animals	4,3,3,2,4	False
2163586194	nature	2,3,3,3,3	True
2846880374	animals	2,2,1,2,2	True
3337956065	urban	3,3,3,3,3	True
2619075191	nature	4,2,3,4,2	True
476911013	animals	3,3,3,3,3,4,3,3,3,3,3	True
7778581570	urban	3,3,2,3,3,3,3,3,3,2	True
5758041863	nature	3,3,2,2,3	True
7325512140	animals	4,5,4,4,4	True
7266704502	people	4,4,4,5,4,4,5,5,5,5	False
8080178403	people	3,3,4,4,4	True
2943214469	nature	3,3,3,3,2	True
3331303585	nature	3,3,3,3,3	True
159645373	nature	2,4,4,2,3,3,4,2,4,4	True
6617351885	urban	3,3,3,3,3	True
5112848798	people	3,2,3,3,2	True
4571445098	animals	3,3,3,2,3	True
3167056557	nature	3,3,4,3,4	True
8065619164	animals	4,4,4,3,4	True
8382963216	nature	3,4,3,3,4	True
2601577894	urban	3,3,3,3,2	True
3195908299	nature	3,3,3,3,5,3,4,4,3,4	True
7748925586	urban	4,5,5,4,5	True
6030681308	people	2,4,3,3,2	True
3187305146	urban	3,3,3,3,3,3	True
3402120811	nature	3,2,3,3,3	False
179051614	nature	5,4,5,2,3,3,3,2,3,4	True
7577221490	urban	3,4,3,4,3	True
5447340040	urban	3,3,4,3,3	True
7648814980	people	2,3,2,3,3	True
5255730435	animals	3,2,2,3,4	True
3794613926	nature	3,4,4,2,4	True
4715426626	nature	3,4,4,3,4	True
3546514077	animals	2,3,3,3,3	True
1185604836	nature	4,4,4,4,5,4,4,4,4,4	True
6213527765	animals	5,4,5,4,3	True
2869813239	nature	4,4,4,5,4,5,4,3,5,4	True
259694113	nature	3,3,3,3,3	True
5254714230	urban	3,3,3,2,3,2,3,4,3,3,3	True
7518264638	urban	4,3,3,3,3	True
2385299216	urban	5,4,5,4,4,4,3,4,4,4	True
3694227082	nature	3,2,3,3,3	True
3563699978	nature	3,3,3,3,3	True
5015530503	nature	3,3,3,2,2	True
8435901201	nature	4,4,5,5,4	True
4706457301	animals	3,4,4,5,4,4	True
6726689615	urban	2,2,3,3,4,2	True
8193006788	urban	3,2,2,4,3,3	True
7491422410	people	3,3,3,3,3	True
3152668745	nature	4,4,4,4,4	True
6979261624	people	3,2,3,4,2	False
5600915624	people	4,4,3,3,3	True
8490909613	people	3,4,3,3,3	True
104255571	animals	3,3,3,3,3	True
6284138134	urban	4,4,4,4,3,3,3,3,1,4,4	True
3821769274	nature	3,4,4,4,4,4,4,4,3,3	True
473922578	animals	3,4,3,3,3	True
5540423737	animals	4,3,3,3,3	True
4396411698	nature	3,3,3,3,4	False
8145268648	people	3,4,4,4,4	True
7978337446	people	3,3,3,3,3	True
164237599	animals	3,4,3,4,3,4	True
4740527148	animals	4,4,2,4,3	True
21220166	urban	3,3,2,4,2	True
5885891377	animals	4,5,4,5,3	True
2230595994	animals	3,3,3,3,5,3	True
8532138719	people	4,3,3,3,4	True
5426644070	nature	3,3,3,3,3	True
246844303	animals	3,2,2,3,2	False
4815209220	urban	3,4,3,4,3	True
6980804883	nature	3,3,3,3,3	True
216334845	animals	4,3,3,3,3	True
6399532177	nature	4,3,2,4,4	True
2793631238	people	2,2,2,2,2	True
238737785	urban	2,4,2,4,5,4	True
5345997130	people	3,3,3,3,3,3,3,3,2,3	True
6024010894	people	3,3,3,3,4,3,3,3,3,3	True
4621739704	people	3,4,3,3,3	True
8180590617	people	4,4,3,3,3	False
2366103736	people	3,4,3,3,3	True
8035619188	nature	3,2,5,3,4,3,4,4,4,3	True
7363679234	nature	2,2,3,3,4	True
8126428239	urban	3,4,3,3,4,3	True
713146696	nature	2,3,3,3,3	True
8298541527	animals	3,3,3,3,3	True
5414631194	animals	3,4,4,3,4	True
275494519	people	2,2,2,2,2	True
8294186636	nature	3,2,3,2,3	True
2662679095	people	3,3,3,3,3	False
8098341748	urban	3,4,4,4,4	True
6997497616	people	3,3,3,2,3	True
257622632	animals	4,5,3,3,3,5	True
7648012740	nature	3,4,3,4,4	False
5921424811	urban	3,3,4,3,2	True
2566915367	animals	4,3,3,2,3	True
8317711188	people	2,2,3,2,3	True
5596134646	nature	3,3,4,3,3	True
4873252300	nature	3,4,4,3,4	True
147961029	urban	3,3,3,3,3	True
8052088577	people	4,4,3,3,3	False
3158363876	animals	1,2,2,1,1	True
4333630651	urban	3,3,4,3,3	True
3338212396	people	2,3,3,3,3	True
4522552035	people	2,2,2,2,2	True
1483484447	urban	4,4,3,4,4,4	True
6345308905	urban	3,3,4,3,3	True
2120719494	urban	3,3,2,3,2	True
7896500992	people	3,3,2,4,3	True
2971831776	animals	3,3,3,3,3,4	True
2086926991	people	2,1,2,1,1	True
4958188041	nature	3,3,4,3,3	True
8266835599	nature	5,4,3,4,3,4,3,3,4,3	True
5304775512	nature	4,4,3,4,4	True
8257580544	people	4,4,4,4,3	True
4688619775	nature	2,3,3,3,3	True
2756573947	nature	2,3,5,4,3,3,3,4,3,4	True
6269083955	people	2,2,2,3,2	True
7044606873	nature	2,2,2,2,2	True
5622804475	urban	4,4,4,4,4	False
6747019289	urban	4,4,4,4,4,4,4,5,4,4	True
3393538433	nature	3,3,4,3,4	True
2451324565	urban	3,4,3,3,3,4,3,3,4,3,3	True
374034020	people	4,3,3,3,3,3,3,4,3,3	True
2259846737	nature	3,3,3,3,3	True
5311200186	animals	4,4,4,3,3	True
5821453448	urban	3,3,3,3,3	True
1545759148	animals	4,3,3,3,3	True
5968272677	animals	3,3,4,4,5	True
5137402102	urban	3,3,2,3,4	True
3771941372	urban	3,3,3,3,3,2,3,3,3,3	True
2969527	people	2,2,3,3,2	True
7576156856	nature	3,3,2,2,4	True
4778154231	nature	3,3,4,4,4,3,4,3,4,3	True
4154609898	animals	3,3,3,3,3,3,3,3,3,3	True
8394660094	people	3,4,4,5,4	True
308165047	animals	3,4,3,4,4	True
5700551577	nature	3,4,3,3,3	True
2451321421	people	2,2,2,4,2,3,4,1,2,2	True
301174559	people	4,4,4,3,2	True
5278301210	animals	5,4,4,4,3	True
6787263468	urban	5,4,4,3,3	True
3851127189	animals	4,4,4,5,4	True
2169460882	nature	3,2,2,3,3	True
2215123667	nature	3,3,3,3,3	True
5109554150	people	4,4,4,4,3,4,4,3,4,5	True
8103493270	nature	3,3,3,3,3	True
5340467013	people	3,3,3,3,3,3,2,3,3,3	True
5293451128	nature	3,2,3,3,2	True
4412527854	animals	3,4,4,4,3,4,5,4,4,4	True
6168429172	nature	3,3,3,3,3	True
5621117240	people	4,2,4,4,2	True
3677296594	urban	4,4,4,3,4	True
3661630959	animals	3,3,2,4,2	True
4257662556	nature	3,4,4,4,3,3,4,4,4,4	True
9822896	nature	3,4,5,4,3	True
3523181182	people	1,1,2,1,1	True
3350531630	animals	3,3,2,2,3,3	False
8507093246	urban	3,3,3,4,3,4,3,4,3,3	True
1346881272	urban	3,2,2,2,4,4,2,4,2,4	True
2849399402	animals	3,3,4,4,3	True
4029188570	nature	3,3,5,3,4	True
1454279784	people	2,3,2,3,3	True
5575536378	animals	4,5,4,4,4	True
4754204305	urban	4,3,4,3,3	True
5341078196	people	2,3,2,2,2,2,2,2,2,2	True
2519301942	nature	4,4,3,4,2	True
7820410452	urban	2,3,3,3,3	True
6825317948	nature	3,3,3,3,2	True
4411333537	nature	3,3,4,3,4	True
3195853016	animals	4,3,4,4,4,3	True
2400375882	people	4,3,4,4,4	True
2580234914	animals	5,4,4,4,4,4,4	True
2367820768	animals	3,3,4,2,3	True
7484621292	urban	3,4,3,3,1	True
487889476	urban	5,5,3,4,5,4	True
4870095525	people	4,4,4,4,3	True
5675995274	animals	4,4,4,3,3	True
8421996037	urban	4,4,4,4,4	True
182886438	urban	5,3,2,3,3	True
3806765249	urban	3,4,3,3,3	True
5918193094	urban	4,5,3,3,3,3	True
5274461762	people	3,3,3,3,4	True
4513988522	animals	4,3,3,3,3	True
4934205181	urban	4,3,2,4,3,3	True
5772193455	people	3,3,2,3,2	True
196884897	urban	3,3,4,3,3	True
4569495912	animals	4,4,3,5,4,4,4,3,4,4	True
4048005100	animals	4,4,4,4,3	True
5971905925	people	3,3,3,3,3	True
7215451396	people	4,4,4,3,4	True
3755128627	animals	4,4,5,4,3,5,4,3,4,4	True
4906223681	nature	3,4,3,4,3	True
7383358056	urban	4,4,4,5,4	True
4376334533	animals	4,4,4,4,5	True
3017575625	nature	3,3,3,3,3	True
5915934078	people	3,3,3,2,3,3,3,3,2,2	True
8454598688	people	1,1,3,1,1	False
1184694443	animals	4,4,4,3,3	True
4963539079	nature	3,2,3,3,3	True
5675664232	nature	2,3,3,3,3	True
8392384796	nature	3,4,3,4,3	False
5961588208	nature	2,3,3,4,3	True
5457152752	people	4,5,4,4,3	True
6697937801	nature	2,2,2,3,2	True
504959743	nature	3,4,4,4,4	True
8206495474	animals	3,4,4,4,4,4,4	True
6126883897	nature	3,5,4,4,3	True
5922766452	people	4,3,4,4,2	True
6251609644	people	4,4,3,2,3	True
3290882212	nature	3,3,3,3,3	True
2217660722	urban	3,3,3,3,4,4,3	True
3252265885	nature	3,3,3,4,3	False
5028935859	nature	3,3,3,3,3	True
5033360635	people	3,3,3,3,4	True
3774707075	urban	3,3,2,2,3	True
6456908605	urban	4,4,3,3,4	True
3694325567	urban	2,3,3,3,3,3	True
2247612573	people	3,4,3,4,4	True
6066448550	urban	4,4,4,4,4	True
4749081730	nature	2,3,3,3,3	True
3926967011	urban	3,2,3,3,4	True
6092678478	urban	4,3,3,3,3	True
2532644595	animals	3,4,3,4,4	True
5968835647	people	4,4,4,3,3	True
4362765438	urban	3,1,2,2,2	True
8013109812	nature	4,4,4,4,5	True
5936476818	people	4,4,4,4,4	True
6251341329	people	3,3,3,3,3	True
5125098965	nature	4,3,2,3,3	True
4654972815	nature	3,4,3,3,3	True
2808982494	urban	4,3,3,3,3	True
5502988335	animals	4,4,3,4,3,3,3,2,3,3	True
5065673087	nature	3,3,2,2,2,3,3,3,2,2	True
240563999	nature	3,3,2,2,2	True
2950246695	people	4,4,4,4,4,4,4,4,2,4	True
3147795973	urban	4,4,3,3,3	False
6368044695	urban	4,4,5,3,3	False
5007388347	nature	3,3,4,3,3	True
2460127495	nature	3,3,2,3,3	True
2675678117	people	4,4,4,3,3	True
4071262704	urban	3,3,3,3,2	True
1251701036	animals	3,3,3,2,3,2,3,3,3,3,3	False
5225533040	people	4,4,5,4,3	True
2488956035	nature	3,3,3,3,3	True
3168448903	nature	4,4,3,4,3	True
658165524	nature	3,3,3,3,3	True
6872373768	urban	3,3,3,3,4	False
3848960684	nature	3,4,3,4,3	True
255802565	animals	4,4,4,4,3	True
6919654240	urban	3,3,3,4,3,4,3	True
2215107030	urban	3,4,4,3,3	True
7610850058	animals	5,5,4,4,4	True
3682032304	animals	4,4,4,5,5	True
7154276176	people	4,3,3,3,4	True
53774593	nature	3,3,2,3,3	True
6918953633	people	5,4,4,4,5	True
104428273	animals	3,3,3,3,2,2	True
4275518572	urban	3,3,2,3,3,3,3,2,3,3,3	True
7561942122	nature	2,2,4,3,4	True
2882625656	animals	1,1,1,2,1,3	True
5012731209	animals	4,4,4,3,4,4	True
6135346525	people	3,2,3,3,3	True
7906470744	urban	3,3,4,3,3,3	True
834864268	urban	4,4,3,3,3,3,3,3,3,3	True
4108743131	urban	3,3,2,3,2	True
6168459027	nature	4,4,4,3,4	True
4098935847	nature	2,3,3,3,3	True
7245116182	urban	3,4,3,3,3	True
469765151	nature	3,5,4,4,4	True
3808678255	nature	4,3,5,4,3	True
1415563342	people	3,3,3,2,4	True
6979877628	urban	3,3,3,4,5	True
7479932612	animals	4,5,3,4,3,4,4,5,4,4	True
3924003482	nature	3,3,4,4,3	True
5890431924	urban	5,5,5,4,5,5,5,5,5,5	True
4030524204	nature	3,3,3,3,3	True
7948730424	animals	5,4,4,4,4	True
9879618	nature	3,3,4,3,3,3,4,3,3,4	True
6177597017	nature	4,4,4,3,5,4,4,4,5,5	True
5920603251	people	3,3,3,3,4	True
4292064445	nature	4,4,4,4,3	True
2135220702	animals	3,2,3,3,3	True
5365233038	nature	3,3,3,4,3,3,3,4,4,4	True
5268854735	urban	2,2,2,3,3	True
3262151815	urban	5,4,4,4,4,3,4,4,3,3,4,3	True
8400707078	urban	3,3,3,4,3	True
5641748075	animals	3,4,4,3,5,4,4	True
2118691435	nature	3,3,3,4,3	True
5355407611	nature	4,3,3,3,3	True
5940131115	people	5,4,5,4,5	True
279341007	nature	3,3,4,3,3	True
8427757956	animals	4,3,4,3,3,3	True
5286582744	urban	4,3,3,4,4	True
4105077947	nature	3,3,3,3,3	True
4730105860	animals	4,5,4,4,4	True
312050334	nature	3,4,4,4,3	True
5735021613	animals	4,5,4,4,4	True
6956563207	nature	3,4,4,4,3	True
5226252569	people	3,4,4,4,3	True
212014182	nature	4,3,4,3,3	True
5905814935	animals	4,4,4,5,4	True
4656955177	nature	3,3,4,4,3	True
6816700277	nature	3,3,3,3,3	True
263813510	nature	4,3,3,4,4,3,4,3,3,4	True
7054897469	nature	4,3,4,4,3,4,2,5,3,4	True
6983143485	nature	4,2,4,5,5	True
83016059	urban	3,3,3,3,3,3	True
6064369500	people	3,3,3,3,3	True
3945180399	urban	3,3,3,3,3	True
8246338836	animals	2,2,2,2,2,2,2,3,2,3	True
7075296569	people	2,3,2,2,3,2,4,3,3,3	True
2216880207	urban	4,4,4,4,3	True
3404309699	nature	2,4,4,4,3	True
349355716	animals	3,4,5,4,4	True
5115983932	urban	3,3,3,3,3	True
5794631127	nature	4,4,4,4,4	True
7046002915	animals	3,3,3,4,4	True
3500121696	nature	3,3,3,3,5	True
6892909057	urban	3,4,4,4,4	True
7080519421	nature	2,3,3,3,5	True
6484941783	people	3,3,3,3,3	True
3627022496	people	4,4,3,3,3	True
2885185925	nature	3,2,2,3,2	True
5892727777	nature	4,3,4,3,3,3,4,4,4,3	False
2499834718	animals	4,4,4,4,5	True
6325375928	people	4,4,3,4,3	True
5507694415	people	4,3,4,3,4	True
7207113086	urban	3,3,3,3,3	True
4600778270	animals	5,4,4,3,3	True
6304493328	people	4,4,5,5,5	True
382223696	animals	3,3,3,3,3	True
8303489882	people	4,4,3,4,4	False
7005820027	people	1,4,3,1,2	True
6668777409	animals	4,4,4,4,4	True
173330970	animals	3,3,3,4,3	True
1545367895	urban	3,3,3,4,3	True
339946016	animals	4,4,4,3,4,3,3,3,4,3	True
7238986594	animals	5,5,5,5,4,4,5,4,5,5,5	True
2970064882	urban	3,3,3,3,4	True
2861245373	people	3,3,3,3,3	True
5594012390	urban	3,3,3,3,3	True
7797423518	people	4,3,3,3,2	True
3853883976	animals	4,4,3,3,3	True
5254794068	urban	3,3,3,3,3	True
1286207032	urban	3,3,3,3,3	True
7972153718	people	4,4,4,3,4	True
518587030	nature	3,3,3,3,3	True
5868229485	animals	5,4,4,3,5	True
5540332691	animals	4,4,4,4,4,4	True
6028443905	urban	4,4,3,2,3,4,3,3,3,3	True
2360749339	nature	3,3,3,3,3	True
5521921484	people	4,3,3,3,3	True
118876250	urban	3,3,3,3,3	True
3346608648	nature	3,2,3,4,3	True
3777015873	nature	3,4,3,4,2	True
309055269	urban	3,3,3,4,5,4,4,4,5,3	True
